Run,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250
100,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,3.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,7.0,10.0,13.0,16.0,18.0,23.0,29.0,39.0,49.0,57.0,66.0,82.0,97.0,120.0,140.0,162.0,181.0,206.0,237.0,268.0,299.0,344.0,374.0,428.0,483.0,534.0,606.0,677.0,751.0,847.0,955.0,1104.0,1242.0,1389.0,1574.0,1748.0,1947.0,2159.0,2374.0,2624.0,2815.0,3066.0,3279.0,3491.0,3700.0,3888.0,4078.0,4301.0,4489.0,4687.0,4892.0,5060.0,5252.0,5415.0,5587.0,5773.0,5932.0,6073.0,6209.0,6353.0,6473.0,6606.0,6719.0,6831.0,6952.0,7069.0,7182.0,7285.0,7365.0,7471.0,7567.0,7656.0,7728.0,7821.0,7895.0,7984.0,8065.0,8144.0,8214.0,8282.0,8345.0,8407.0,8463.0,8523.0,8584.0,8641.0,8693.0,8748.0,8812.0,8874.0,8920.0,8964.0,9000.0,9037.0,9081.0,9118.0,9151.0,9181.0,9207.0,9252.0,9294.0,9327.0,9368.0,9402.0,9432.0,9458.0,9491.0,9537.0,9562.0,9593.0,9636.0,9659.0,9689.0,9718.0,9744.0,9773.0,9810.0,9839.0,9869.0,9895.0,9926.0,9949.0,9968.0,9988.0,10014.0,10033.0,10055.0,10074.0,10096.0,10116.0,10135.0,10151.0,10167.0,10190.0,10201.0,10224.0,10237.0,10251.0,10263.0,10270.0,10290.0,10299.0,10317.0,10333.0,10342.0,10360.0,10369.0,10380.0,10395.0,10406.0,10417.0,10434.0,10447.0,10456.0,10462.0,10474.0,10480.0,10486.0,10496.0,10510.0,10524.0,10538.0,10551.0,10557.0
102,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,6.0,8.0,12.0,15.0,18.0,24.0,29.0,48.0,62.0,83.0,100.0,121.0,158.0,195.0,236.0,280.0,334.0,396.0,464.0,548.0,648.0,783.0,926.0,1099.0,1279.0,1487.0,1725.0,1976.0,2245.0,2508.0,2762.0,3018.0,3272.0,3523.0,3777.0,4021.0,4233.0,4428.0,4659.0,4850.0,5049.0,5253.0,5416.0,5573.0,5790.0,5927.0,6071.0,6259.0,6400.0,6513.0,6695.0,6809.0,6921.0,7037.0,7155.0,7265.0,7406.0,7519.0,7619.0,7721.0,7833.0,7930.0,8010.0,8101.0,8202.0,8287.0,8365.0,8443.0,8520.0,8595.0,8662.0,8734.0,8806.0,8866.0,8927.0,8990.0,9051.0,9114.0,9176.0,9230.0,9283.0,9334.0,9385.0,9437.0,9493.0,9551.0,9600.0,9632.0,9666.0,9713.0,9736.0,9786.0,9823.0,9869.0,9914.0,9958.0,9982.0,10004.0,10029.0,10059.0,10093.0,10125.0,10151.0,10172.0,10208.0,10226.0,10249.0,10272.0,10296.0,10318.0,10331.0,10356.0,10375.0,10392.0,10410.0,10432.0,10447.0,10461.0,10475.0,10489.0,10505.0,10525.0,10543.0,10554.0,10565.0,10579.0,10598.0,10609.0,10628.0,10637.0,10649.0,10654.0,10664.0,10672.0,10680.0,10689.0,10701.0,10709.0,10713.0,10724.0,10735.0,10743.0,10751.0,10755.0,10761.0,10768.0,10777.0,10786.0,10793.0,10797.0,10806.0,10809.0,10815.0,10817.0,10820.0,10825.0,10828.0,10834.0,10838.0,10842.0,10846.0,10846.0,10851.0,10853.0,10856.0,10859.0,10864.0,10867.0,10873.0,10877.0,10880.0,10883.0,10885.0,10888.0,10892.0,10894.0,10897.0,10899.0,10902.0,10907.0,10912.0,10913.0,10914.0,10919.0,10920.0,10922.0,10926.0,10927.0,10928.0,10932.0,10934.0,10937.0,10941.0,10943.0,10945.0,10947.0,10949.0,10949.0,10951.0,10952.0,10953.0,10953.0,10955.0,10958.0,10958.0,10958.0,10958.0,10960.0,10960.0,10962.0,10963.0,10964.0,10966.0,10968.0,10969.0,10970.0,10970.0
103,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,8.0,9.0,12.0,14.0,15.0,16.0,19.0,22.0,22.0,23.0,26.0,27.0,29.0,33.0,38.0,45.0,50.0,58.0,65.0,69.0,74.0,77.0,88.0,97.0,103.0,119.0,134.0,148.0,160.0,179.0,194.0,209.0,229.0,255.0,280.0,305.0,328.0,361.0,392.0,428.0,475.0,527.0,579.0,642.0,704.0,774.0,852.0,955.0,1054.0,1149.0,1265.0,1397.0,1511.0,1648.0,1801.0,1951.0,2100.0,2254.0,2428.0,2595.0,2795.0,2983.0,3191.0,3403.0,3617.0,3788.0,3975.0,4159.0,4342.0,4522.0,4711.0,4893.0,5074.0,5220.0,5380.0,5557.0,5712.0,5857.0,6021.0,6157.0,6307.0,6440.0,6566.0,6688.0,6800.0,6916.0,7037.0,7148.0,7255.0,7346.0,7424.0,7525.0,7612.0,7698.0,7784.0,7868.0,7955.0,8026.0,8085.0,8162.0,8234.0,8280.0,8353.0,8434.0,8491.0,8554.0,8609.0,8676.0,8718.0,8769.0,8820.0,8878.0,8917.0,8969.0,9024.0,9064.0,9105.0,9142.0,9194.0,9242.0,9274.0,9316.0,9353.0,9394.0,9426.0,9454.0,9485.0,9518.0,9549.0,9585.0,9612.0,9641.0,9669.0,9699.0,9731.0,9764.0,9785.0,9812.0,9829.0,9854.0,9893.0,9911.0,9939.0,9958.0,9983.0,10009.0,10038.0,10061.0,10078.0,10100.0,10127.0,10138.0,10157.0,10178.0,10194.0,10211.0,10227.0,10248.0,10270.0,10289.0,10304.0,10323.0,10336.0,10353.0,10365.0,10384.0,10397.0,10407.0,10424.0,10437.0,10456.0,10464.0,10471.0,10482.0,10493.0,10506.0,10520.0,10529.0,10538.0,10551.0,10560.0,10571.0,10587.0,10594.0
105,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,13.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,19.0,20.0,20.0,21.0,22.0,22.0,22.0,23.0,23.0,24.0,25.0,25.0,26.0,28.0,29.0,29.0,30.0,31.0,31.0,32.0,32.0,34.0,35.0,37.0,39.0,41.0,42.0,42.0,42.0,43.0,44.0,47.0,47.0,48.0,48.0,50.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,55.0,56.0,56.0,57.0,58.0,61.0,63.0,65.0,67.0,67.0,68.0,70.0,74.0,75.0,79.0,83.0,85.0,92.0,96.0,97.0,97.0,100.0,103.0,107.0,109.0,117.0,121.0,123.0,125.0,127.0,128.0,131.0,134.0,139.0,140.0,144.0,146.0,150.0,159.0,165.0,169.0,172.0
106,2.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,10.0,23.0,29.0,37.0,44.0,54.0,67.0,85.0,109.0,128.0,155.0,177.0,212.0,250.0,297.0,345.0,393.0,453.0,520.0,588.0,663.0,758.0,853.0,947.0,1056.0,1164.0,1273.0,1397.0,1526.0,1645.0,1762.0,1907.0,2042.0,2203.0,2358.0,2517.0,2690.0,2890.0,3089.0,3289.0,3495.0,3700.0,3897.0,4098.0,4308.0,4538.0,4784.0,5020.0,5230.0,5450.0,5691.0,5929.0,6155.0,6353.0,6569.0,6757.0,6985.0,7171.0,7357.0,7517.0,7671.0,7829.0,7951.0,8074.0,8204.0,8298.0,8426.0,8514.0,8606.0,8698.0,8777.0,8857.0,8926.0,8982.0,9045.0,9110.0,9170.0,9228.0,9283.0,9344.0,9396.0,9433.0,9484.0,9531.0,9580.0,9619.0,9654.0,9704.0,9736.0,9769.0,9820.0,9855.0,9892.0,9938.0,9976.0,10005.0,10041.0,10079.0,10101.0,10136.0,10171.0,10196.0,10218.0,10245.0,10269.0,10282.0,10307.0,10337.0,10355.0,10379.0,10398.0,10419.0,10432.0,10445.0,10458.0,10469.0,10476.0,10495.0,10510.0,10530.0,10545.0,10562.0,10575.0,10588.0,10600.0,10608.0,10617.0,10629.0,10643.0,10656.0,10667.0,10678.0,10689.0,10697.0,10707.0,10718.0,10732.0,10737.0,10747.0,10755.0,10765.0,10772.0,10785.0,10792.0,10795.0,10797.0,10801.0,10808.0,10814.0,10818.0,10824.0,10835.0,10843.0,10850.0,10854.0,10856.0,10863.0,10867.0,10870.0,10872.0,10874.0,10881.0,10885.0,10886.0,10891.0,10891.0,10897.0,10901.0,10903.0,10905.0,10909.0,10912.0,10913.0,10918.0,10918.0,10919.0,10923.0,10924.0,10925.0,10926.0,10926.0,10927.0,10929.0,10933.0,10934.0,10937.0,10940.0
107,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,11.0,12.0,12.0,13.0,14.0,15.0,16.0,16.0,18.0,20.0,21.0,23.0,24.0,28.0,28.0,28.0,30.0,31.0,34.0,37.0,38.0,40.0,43.0,46.0,50.0,53.0,57.0,58.0,58.0,61.0,62.0,64.0,66.0,69.0,74.0,76.0,78.0,79.0,79.0,80.0,84.0,84.0,87.0,94.0,96.0,100.0,105.0,107.0,109.0,113.0,118.0,119.0,123.0,125.0,128.0,136.0,138.0,139.0,142.0,147.0,149.0,149.0,153.0,158.0,161.0,165.0,167.0,172.0,174.0,179.0,180.0,182.0,185.0,187.0,190.0,192.0,193.0,195.0,196.0,199.0,200.0,200.0,202.0,208.0,210.0,214.0,216.0,218.0,221.0,223.0,226.0,230.0,233.0,237.0,239.0,241.0,246.0,250.0,252.0,253.0,253.0,257.0,260.0,262.0,262.0,268.0,268.0,268.0,270.0,274.0,277.0,278.0,286.0,288.0,290.0,291.0,294.0,296.0,299.0,300.0,304.0,306.0,310.0,312.0,312.0,313.0,314.0,316.0,317.0,319.0,323.0,325.0,329.0,332.0,335.0,339.0,341.0,343.0,347.0,347.0,351.0,353.0,353.0,357.0,361.0,363.0,364.0,367.0,370.0,374.0,376.0,380.0,383.0,385.0,388.0,389.0,391.0,391.0,394.0,396.0,399.0,401.0,405.0,406.0,409.0,410.0,410.0
108,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,11.0,12.0,14.0,16.0,16.0,16.0,19.0,20.0,22.0,23.0,23.0,23.0,28.0,29.0,31.0,33.0,37.0,42.0,47.0,47.0,50.0,54.0,60.0,68.0,71.0,81.0,88.0,89.0,95.0,97.0,103.0,113.0,122.0,130.0,139.0,143.0,152.0,158.0,162.0,167.0,172.0,176.0,181.0,186.0,188.0,190.0,193.0,197.0,202.0,207.0,214.0,219.0,223.0,230.0,234.0,239.0,245.0,254.0,260.0,265.0,270.0,276.0,285.0,294.0,297.0,303.0,307.0,313.0,320.0,328.0,336.0,337.0,343.0,347.0,353.0,359.0,368.0,372.0,379.0,382.0,387.0,391.0,392.0,397.0,400.0,403.0,406.0,411.0,419.0,427.0,430.0,436.0,439.0,445.0,452.0,458.0,465.0,467.0,473.0,481.0,487.0,490.0,492.0,494.0,502.0,507.0,508.0,511.0,514.0,515.0,518.0,523.0,526.0,527.0,530.0,534.0,542.0,542.0,546.0,551.0,555.0,558.0,566.0,571.0,575.0,585.0,585.0,590.0,591.0,592.0,594.0,598.0,605.0,609.0,615.0,618.0,620.0,627.0,632.0,635.0,638.0,643.0,643.0,644.0,651.0,656.0,657.0,663.0,666.0,672.0,679.0,683.0,689.0,692.0,704.0,710.0,715.0,718.0,723.0,731.0,743.0,746.0,748.0,753.0,764.0,769.0,775.0,780.0,784.0,798.0,807.0,812.0,815.0,820.0,826.0,827.0,831.0,832.0,834.0,839.0,840.0,841.0,843.0,846.0,847.0,848.0,853.0,856.0
109,3.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,11.0,13.0,15.0,16.0,19.0,21.0,29.0,35.0,41.0,50.0,60.0,85.0,106.0,143.0,178.0,231.0,297.0,370.0,457.0,548.0,665.0,781.0,936.0,1109.0,1344.0,1582.0,1858.0,2165.0,2444.0,2724.0,3012.0,3301.0,3606.0,3864.0,4127.0,4408.0,4653.0,4893.0,5115.0,5306.0,5524.0,5693.0,5871.0,6035.0,6214.0,6374.0,6560.0,6706.0,6845.0,6979.0,7100.0,7227.0,7346.0,7477.0,7578.0,7677.0,7781.0,7893.0,7986.0,8077.0,8171.0,8257.0,8329.0,8419.0,8489.0,8564.0,8666.0,8751.0,8816.0,8888.0,8940.0,9001.0,9065.0,9117.0,9167.0,9226.0,9284.0,9338.0,9379.0,9427.0,9477.0,9519.0,9567.0,9606.0,9636.0,9679.0,9727.0,9773.0,9801.0,9837.0,9868.0,9910.0,9944.0,9986.0,10020.0,10054.0,10079.0,10107.0,10138.0,10165.0,10190.0,10214.0,10242.0,10271.0,10297.0,10312.0,10335.0,10359.0,10381.0,10398.0,10416.0,10429.0,10452.0,10470.0,10486.0,10501.0,10515.0,10529.0,10545.0,10564.0,10584.0,10591.0,10601.0,10610.0,10625.0,10637.0,10652.0,10668.0,10675.0,10684.0,10693.0,10702.0,10715.0,10723.0,10734.0,10742.0,10746.0,10752.0,10759.0,10766.0,10775.0,10784.0,10788.0,10796.0,10802.0,10807.0,10813.0,10822.0,10827.0,10832.0,10839.0,10845.0,10847.0,10854.0,10860.0,10863.0,10867.0,10871.0,10879.0,10883.0,10886.0,10888.0,10892.0,10893.0,10895.0,10897.0,10898.0,10900.0,10901.0,10904.0,10905.0,10906.0,10908.0,10909.0,10911.0,10913.0,10916.0,10917.0,10919.0,10922.0,10925.0,10929.0,10931.0,10936.0,10936.0,10937.0,10938.0,10938.0,10938.0,10940.0,10941.0,10941.0,10945.0,10946.0,10950.0,10951.0,10952.0,10953.0
110,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
